customer_id,gender,age,married,number_of_dependents,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_refunds,total_extra_data_charges,churn_value,cltv,streaming,log_total_long_distance_charges,log_total_revenue
1707-HABPF,Female,65,0,0,0,46,Offer B,1,11.93,0,Fiber Optic,26,0,1,1,0,1,1,One Year,1,Bank Withdrawal,91.3,0.0,0,0,3191,0,6.3095181982051765,8.450226123745281
1708-PBBOA,Female,51,0,0,0,42,no_offer,0,0.0,0,DSL,13,1,1,1,1,0,0,One Year,1,Bank Withdrawal,54.75,0.0,80,0,3179,1,0.0,7.795420173267848
1709-EJDOX,Female,33,1,3,10,47,Offer B,1,41.54,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.75,0.0,0,0,3843,0,7.577316484402552,7.97325191397237
1710-RCXUS,Male,53,1,0,0,51,no_offer,1,9.21,1,Fiber Optic,30,0,1,0,0,0,1,One Year,1,Credit Card,90.35,0.0,0,0,4965,1,6.154242193135749,8.534101437952321
1716-LSAMB,Male,21,1,1,1,45,no_offer,1,45.21,0,Cable,59,1,0,0,1,0,1,Two Year,0,Bank Withdrawal,54.65,0.0,0,0,5083,0,7.618472203652142,8.431450100720513
1722-LDZJS,Male,38,1,3,1,53,no_offer,1,20.44,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,20.2,0.0,0,0,6050,0,6.988708341387803,7.674371298922531
1723-HKXJQ,Male,64,0,0,0,42,no_offer,1,18.79,1,Fiber Optic,16,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,101.75,0.0,0,1,5545,1,6.672260767608897,8.529838896383719
1724-BQUHA,Male,67,0,0,0,5,no_offer,1,45.72,0,Fiber Optic,6,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,89.5,0.0,0,1,2718,0,5.436338664445412,6.561454904041944
1724-IQWNM,Male,37,0,1,0,1,Offer E,1,8.66,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.3,0.0,0,0,4136,0,2.2679936482244267,3.365915567517516
1725-IQNIY,Male,34,1,0,1,54,no_offer,1,42.09,0,Fiber Optic,9,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,109.75,0.0,0,1,6274,1,7.72923410689194,9.034087563023766
1725-MIMXW,Male,42,0,0,0,1,Offer E,1,48.96,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Credit Card,19.45,0.0,0,1,5687,0,3.911222685257377,4.2400309493514925
1728-BQDMA,Female,22,0,0,0,2,Offer E,1,18.7,0,DSL,59,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.45,0.0,0,0,5694,0,3.648057459593681,4.796616650559047
1728-CXQBE,Male,79,1,0,9,64,Offer B,1,23.33,1,Fiber Optic,29,0,1,1,0,0,1,Two Year,1,Bank Withdrawal,94.25,0.0,0,0,6020,0,7.3092926837523216,8.932677274886167
1729-VLAZJ,Female,52,0,5,0,10,Offer D,0,0.0,0,DSL,57,1,1,0,1,0,0,One Year,0,Credit Card,40.25,17.96,30,0,2876,0,0.0,6.050888448347898
1730-VFMWO,Female,33,1,0,6,34,no_offer,1,40.67,0,DSL,7,0,0,0,1,0,1,Month-to-Month,0,Bank Withdrawal,50.2,0.0,0,0,4352,0,7.232574164004636,8.07061854745177
1730-ZMAME,Female,74,0,0,0,32,no_offer,1,48.62,0,Fiber Optic,12,0,0,0,0,0,1,Two Year,1,Bank Withdrawal,79.5,0.0,0,0,3041,0,7.350413404832392,8.34802633095876
1731-TVIUK,Female,47,0,0,0,4,Offer E,1,7.39,1,Fiber Optic,4,0,1,0,1,0,1,Month-to-Month,1,Bank Withdrawal,93.5,0.0,0,1,4554,1,3.4196919642983197,5.97319873830109
1732-FEKLD,Female,30,0,0,0,54,Offer B,1,37.65,1,Fiber Optic,30,0,1,1,0,1,0,One Year,1,Bank Withdrawal,94.75,0.0,70,0,5665,0,7.617808739608441,8.885420153119584
1732-VHUBQ,Female,73,1,0,1,47,no_offer,1,26.95,0,Fiber Optic,26,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.55,26.99,0,1,4457,0,7.144920071658601,8.422862731529584
1734-ZMNTZ,Female,50,1,2,1,11,no_offer,1,15.04,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.0,0.0,0,0,5409,0,5.11463488411474,6.146628998609331
1735-XMJVH,Male,51,1,3,0,8,Offer E,1,34.87,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,19.35,0.0,0,0,5416,0,5.634646735821339,6.0697210450737495
1740-CSDJP,Male,53,0,0,0,1,no_offer,0,0.0,0,DSL,9,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,35.25,0.0,0,1,2548,1,0.0,3.590439381300684
1741-WTPON,Male,42,1,3,8,56,Offer B,1,40.86,1,Fiber Optic,27,1,1,1,1,1,1,Two Year,0,Credit Card,115.85,0.0,0,0,4937,1,7.73594021702915,9.088970160089449
1744-JHKYS,Female,49,1,0,5,34,Offer C,1,11.52,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,24.7,0.0,0,0,3421,0,5.972995030824321,7.06721754163001
1746-TGTWV,Male,32,1,0,1,1,Offer E,1,38.89,0,Fiber Optic,9,0,0,1,0,0,1,Month-to-Month,0,Credit Card,75.35,0.0,0,0,3514,0,3.686125665917315,4.7470169102163275
1750-CSKKM,Male,40,0,3,0,9,Offer E,1,41.02,0,DSL,27,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,55.35,0.0,0,1,2688,0,5.913989373828571,6.709218970760769
1751-NCDLI,Male,74,1,0,6,46,no_offer,1,4.2,1,Fiber Optic,22,0,0,1,0,1,1,One Year,1,Bank Withdrawal,98.85,0.0,0,0,2641,0,5.268888555857225,8.467813853718162
1752-OZXFY,Male,39,1,0,6,60,Offer B,1,15.24,0,DSL,16,1,0,0,0,1,1,One Year,1,Credit Card,59.8,0.0,0,0,5488,0,6.819361128219541,8.406607939452243
1754-GKYPY,Male,65,1,0,8,22,no_offer,1,22.38,0,Fiber Optic,14,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,89.75,0.0,0,0,4180,1,6.201239130683238,7.7965761452665525
1755-FZQEC,Male,26,0,0,0,39,Offer C,1,48.02,0,no_internet,0,0,0,0,0,0,0,One Year,0,Credit Card,19.9,20.17,0,0,4041,0,7.53571305996242,7.880335602935451
1755-RMCXH,Male,37,1,2,5,2,Offer E,1,7.27,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.3,0.0,0,0,5113,0,2.7434173449395014,4.021594641857437
1757-TCATG,Male,24,1,1,4,35,Offer C,1,41.02,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.05,0.0,0,0,3942,0,7.270104096016674,7.688661473648087
1760-CAZHT,Male,55,0,3,0,25,no_offer,1,3.07,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.8,21.81,0,0,3274,0,4.353498551059343,6.246378046510994
1761-AEZZR,Male,59,0,0,0,1,no_offer,1,4.04,0,Fiber Optic,6,0,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,79.55,0.0,0,1,5593,0,1.6174060820832772,4.437816056315923
1763-KUAAW,Female,77,0,0,0,18,Offer D,1,37.53,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.35,0.0,0,0,4713,0,6.516991573726865,6.952862478880902
1763-WQFUK,Male,45,0,0,0,3,no_offer,1,26.38,0,DSL,25,0,0,0,1,0,1,Month-to-Month,1,Mailed Check,50.5,0.0,0,0,5258,0,4.383775105207999,5.42886305639468
1764-VUUMT,Male,63,0,1,0,66,no_offer,1,37.94,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.95,0.0,0,0,6382,0,7.826059981455349,8.235927821159908
1766-GKNMI,Male,56,0,0,0,29,no_offer,1,9.49,1,Fiber Optic,21,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,84.9,47.04,0,0,4388,1,5.621161445967864,7.917671135388437
1767-CJKBA,Male,39,0,0,0,66,Offer A,1,49.13,1,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.1,0.0,0,0,6025,0,8.084432937062985,8.50537968593069
1767-TGTKO,Female,30,1,2,0,8,Offer E,1,5.09,0,DSL,51,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,45.45,0.0,0,0,4651,0,3.7309806301325716,6.116929115217096
1768-HNVGJ,Female,80,0,0,0,45,Offer B,1,18.46,1,Cable,3,1,0,0,1,0,1,Two Year,1,Bank Withdrawal,70.05,0.0,0,0,4223,1,6.723471798874642,8.267230705991471
1768-ZAIFU,Female,74,0,0,0,1,no_offer,0,0.0,0,Cable,5,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,25.2,0.0,0,1,5688,0,0.0,3.265759410767051
1769-GRUIK,Female,19,0,0,0,18,Offer D,1,2.76,0,Fiber Optic,26,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,71.1,0.0,150,0,4911,0,3.925531355452938,7.278235490187341
1771-OADNZ,Male,70,1,0,1,29,Offer C,1,35.38,1,Fiber Optic,21,0,1,1,0,0,0,Month-to-Month,1,Bank Withdrawal,95.9,0.0,50,1,2151,1,6.934416683935628,8.248586684629753
1775-KWJKQ,Male,41,1,0,5,72,no_offer,1,26.96,1,DSL,9,1,1,1,1,1,1,Two Year,0,Credit Card,89.85,12.55,0,0,6046,1,7.57153543890927,9.046935167499798
1776-SPBWV,Female,43,1,1,1,34,Offer C,1,41.72,0,no_internet,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,20.1,0.0,0,0,2272,0,7.258045886345646,7.650444721767235
1777-JYQPJ,Male,19,0,0,0,2,Offer E,0,0.0,0,DSL,59,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,24.3,0.0,0,0,2515,0,0.0,3.6750340472918834
1779-PWPMG,Female,73,1,0,1,72,Offer A,1,4.59,1,Fiber Optic,27,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,114.65,0.0,0,0,5408,0,5.8035674759808416,9.067096825846301
1784-BXEFA,Female,63,0,0,0,10,no_offer,1,4.76,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,1,Mailed Check,20.55,0.0,0,0,3595,0,3.883623530906448,5.463619918172396
1784-EZDKJ,Male,31,1,0,3,51,Offer B,1,29.4,1,Fiber Optic,21,0,1,1,0,1,0,One Year,1,Bank Withdrawal,106.8,0.0,140,0,4640,1,7.3134870182077325,8.873356004238213
1785-BPHTP,Male,64,1,2,6,28,no_offer,1,3.18,0,Fiber Optic,12,0,0,1,0,1,1,Month-to-Month,0,Bank Withdrawal,85.45,0.0,0,0,4022,0,4.500254016038531,7.774830556263708
1790-NESIO,Female,23,0,0,0,13,no_offer,1,6.56,0,no_internet,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.4,0.0,0,0,4883,0,4.457597821520956,5.850994854336588
1791-PQHBB,Female,28,0,2,0,2,Offer E,1,32.06,0,Cable,52,1,0,0,0,0,1,Month-to-Month,1,Credit Card,61.2,0.0,0,0,5056,1,4.176231721694285,5.2526398530513845
1792-UXAFY,Female,80,0,0,0,17,Offer D,1,30.37,0,Fiber Optic,28,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,89.15,0.0,0,1,5082,0,6.2486036456801495,7.607972408451447
1794-HBQTJ,Female,22,0,0,0,1,Offer E,1,6.54,0,Cable,52,1,0,0,0,0,1,Month-to-Month,1,Credit Card,48.6,0.0,0,1,4207,0,2.020222182019865,4.027848570933736
1794-SWWKL,Male,22,1,2,6,15,Offer D,1,24.36,1,DSL,59,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,59.65,32.65,0,0,3974,0,5.903725632799975,7.0907849183597715
1796-JANOW,Female,33,0,0,0,2,Offer E,1,34.57,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.95,0.0,0,0,4079,0,4.2504932447120325,4.6848128136402885
1803-BGNBD,Female,59,0,0,0,12,Offer D,1,37.63,0,DSL,26,0,1,0,1,0,0,Month-to-Month,1,Bank Withdrawal,54.3,0.0,130,0,3854,0,6.1149203510349,7.120492875662426
1809-DMJHQ,Female,56,0,1,0,5,no_offer,1,23.89,0,DSL,14,0,0,0,0,0,1,Month-to-Month,0,Mailed Check,46.0,0.0,0,1,4846,0,4.79123472906088,5.835249237398506
1810-BOHSY,Male,63,1,0,7,51,Offer B,1,35.0,1,Fiber Optic,8,1,1,0,0,0,1,One Year,1,Credit Card,96.4,0.0,0,0,4745,1,7.487733761436444,8.809422409911745
1810-MVMAI,Male,31,1,1,4,30,Offer C,1,48.04,1,Cable,19,1,1,1,1,0,1,Month-to-Month,0,Bank Withdrawal,67.6,0.0,0,0,4104,0,7.273925004482659,8.14392418152439
1813-JLKWR,Female,47,1,0,7,64,no_offer,1,23.25,0,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,19.8,0.0,0,0,5384,0,7.305860032684009,7.946493705609818
1813-JYWTO,Female,59,1,0,4,72,no_offer,1,6.23,1,Fiber Optic,27,1,0,0,0,0,0,Two Year,0,Bank Withdrawal,80.45,0.0,130,0,4202,0,6.108269326650066,8.751025019056648
1814-DKOLC,Female,63,0,0,0,5,no_offer,1,5.41,1,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,25.45,0.0,0,0,4855,0,3.3339886319687055,5.09252245356844
1814-WFGVS,Male,53,1,3,3,72,no_offer,0,0.0,0,DSL,53,1,0,1,1,1,1,Two Year,0,Mailed Check,48.9,34.44,0,0,5415,0,0.0,8.158676552598134
1816-FLZDK,Male,34,0,0,0,1,no_offer,0,0.0,0,DSL,22,0,0,0,1,0,1,Month-to-Month,0,Credit Card,29.15,0.0,0,0,3923,0,0.0,3.4061849231731944
1818-ESQMW,Female,31,0,0,0,27,Offer C,1,39.62,0,Fiber Optic,2,0,0,1,1,0,1,Month-to-Month,1,Bank Withdrawal,89.2,0.0,0,0,4384,1,6.976105277203679,8.147386690457312
1820-DJFPH,Female,59,1,3,4,72,no_offer,1,48.29,1,no_internet,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,24.05,0.0,0,0,4755,0,8.154178191731306,8.55391655802467
1820-TQVEV,Male,27,0,0,0,1,Offer E,1,49.43,0,Fiber Optic,48,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,69.55,0.0,0,1,3042,0,3.920586236088634,4.787325062224947
1821-BUCWY,Male,35,0,0,0,30,Offer C,1,47.06,0,Cable,24,1,0,1,0,0,1,Two Year,1,Mailed Check,55.65,0.0,0,0,5445,0,7.253328829849695,8.028341039571645
1830-GGFNM,Male,35,1,2,6,65,Offer B,1,19.53,1,Fiber Optic,19,1,1,1,1,0,1,Two Year,0,Credit Card,94.55,0.0,0,0,4603,0,7.147126447400998,8.90234674274558
1830-IPXVJ,Female,44,1,2,6,61,Offer B,1,25.4,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.75,0.0,0,0,6108,0,7.346268241136502,7.959275960116396
1832-PEUTS,Male,23,1,2,4,62,Offer B,1,37.75,1,Fiber Optic,73,0,0,1,0,1,1,Two Year,1,Credit Card,89.1,0.0,0,0,5995,0,7.758547028623596,8.955854491381215
1833-TCXKK,Male,50,1,0,0,45,Offer B,1,29.81,1,Fiber Optic,27,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,107.75,0.0,0,0,3301,1,7.202251581741589,8.736368881169062
1833-VGRUM,Female,70,0,0,0,1,Offer E,1,48.95,1,Fiber Optic,23,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.2,0.0,0,1,4684,0,3.9110225050945626,4.821490511954176
1834-ABKHQ,Female,59,1,2,2,52,Offer B,1,10.03,0,Cable,29,0,0,1,0,0,1,One Year,1,Bank Withdrawal,50.95,0.0,0,0,4298,0,6.2587398097821,8.049813317113166
1834-WULEG,Male,61,1,2,5,24,Offer C,1,40.81,0,no_internet,0,0,0,0,0,0,0,One Year,0,Mailed Check,20.25,0.0,0,0,3000,0,6.888001450495276,7.258545944461409
1837-YQUCE,Female,54,0,0,0,70,Offer A,0,0.0,0,DSL,13,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,58.35,0.0,0,0,4093,1,0.0,8.34646418065809
1839-FBNFR,Female,35,1,1,3,39,no_offer,1,32.57,0,no_internet,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.85,0.0,0,0,3032,0,7.1477402146923055,7.662011669808919
1839-UMACK,Male,20,0,0,0,42,no_offer,1,27.64,1,no_internet,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,25.05,0.0,0,0,3756,0,7.057794661855368,7.655262795744716
1840-BIUOG,Male,23,0,0,0,20,no_offer,1,32.5,1,DSL,52,0,1,0,1,1,1,One Year,1,Bank Withdrawal,68.7,0.0,0,0,2989,0,6.478509642208569,7.633950313588283
1841-YSJGV,Male,58,1,0,9,72,Offer A,1,40.78,1,Fiber Optic,22,1,1,0,1,1,1,Two Year,1,Credit Card,109.95,0.0,0,0,6258,1,7.985198407072631,9.286334278922105
1842-EZJMK,Male,28,1,0,1,50,Offer B,1,34.14,1,Fiber Optic,69,0,1,0,1,1,1,Month-to-Month,0,Bank Withdrawal,103.7,36.61,0,1,5897,1,7.443078374348516,8.816177156197872
1843-TLSGD,Female,56,1,3,6,13,no_offer,1,27.62,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.85,0.0,0,0,3163,0,5.886270684229476,6.44953791798702
1845-CSBRZ,Female,71,1,1,7,22,Offer D,1,40.19,1,Fiber Optic,27,0,0,0,0,1,1,Two Year,0,Bank Withdrawal,85.35,0.0,0,0,2656,0,6.785791014157531,7.953943809968374
1845-ZLLIG,Male,45,0,0,0,1,Offer E,1,20.3,0,DSL,16,0,1,0,0,0,1,Month-to-Month,1,Credit Card,50.15,0.0,0,0,4014,0,3.0587070727153796,4.268997904375876
1846-XWOQN,Female,80,0,0,0,1,no_offer,1,47.97,0,Fiber Optic,8,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.15,0.0,0,1,2825,0,3.891207865714226,4.780131388375754
1848-LBZHY,Female,19,1,0,7,7,no_offer,1,33.24,0,DSL,53,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,50.3,0.0,0,0,2547,0,5.453952658079485,6.378052599446457
1849-RJYIG,Female,43,0,0,0,8,no_offer,1,46.78,0,DSL,24,1,0,0,0,1,1,Month-to-Month,1,Bank Withdrawal,60.0,0.0,0,0,5862,0,5.92756582125775,6.760403103530777
1850-AKQEP,Male,61,0,1,0,8,no_offer,1,14.37,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.35,0.0,0,0,4577,0,4.753245304053455,5.6858221492792085
1852-QSWCD,Male,62,1,1,1,64,no_offer,1,35.25,1,no_internet,0,0,0,0,0,0,0,Two Year,1,Credit Card,24.8,0.0,0,0,6281,0,7.721791776817535,8.235320876260618
1852-XEMDW,Male,20,0,0,0,22,Offer D,1,43.78,1,DSL,47,1,1,1,0,0,0,Month-to-Month,0,Credit Card,65.05,0.0,10,0,4709,0,6.871257255941936,7.783936262628416
1853-ARAAQ,Female,47,0,0,0,26,no_offer,0,0.0,0,DSL,7,0,0,1,0,1,1,Month-to-Month,1,Credit Card,50.35,0.0,0,0,2510,1,0.0,7.153442794731241
1853-UDXBW,Male,38,1,0,1,1,no_offer,1,38.8,0,Fiber Optic,4,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,70.0,0.0,0,1,2485,0,3.6838669122903918,4.69866052907543
1855-AGAWH,Male,27,1,0,2,31,no_offer,1,36.69,0,Fiber Optic,52,0,0,1,0,1,1,One Year,1,Bank Withdrawal,93.8,0.0,0,0,2510,1,7.037370262478452,8.313408541515457
1855-CFULU,Female,65,0,0,0,4,no_offer,1,41.98,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.05,0.0,0,0,3460,0,5.129425230065743,5.562103696324263
1862-QRWPE,Female,24,1,0,10,48,no_offer,1,37.96,0,no_internet,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.65,0.0,0,0,4124,0,7.508282657423974,7.965573350521974
1862-SKORY,Female,66,1,0,1,40,no_offer,0,0.0,0,Cable,3,0,1,0,0,1,1,Month-to-Month,1,Bank Withdrawal,39.3,0.0,0,1,2296,0,0.0,7.401475434845189
1866-DIOQZ,Female,23,1,0,10,71,no_offer,0,0.0,0,Cable,85,1,1,1,1,1,1,One Year,0,Bank Withdrawal,66.8,0.0,0,0,4698,1,0.0,8.453219843871313
1866-NXPSP,Female,48,0,0,0,36,no_offer,1,32.0,0,Cable,23,1,1,1,1,0,0,One Year,1,Credit Card,75.55,0.0,100,0,3235,1,7.050122520269059,8.277195910529867
1866-OBPNR,Male,28,1,1,5,1,no_offer,1,42.99,0,Fiber Optic,59,0,1,0,0,0,1,Month-to-Month,0,Credit Card,74.6,0.0,0,0,5494,0,3.7839623353606284,4.775672165976704
1866-RZZQS,Male,77,0,0,0,41,Offer B,1,42.06,1,Fiber Optic,21,0,0,1,0,1,1,Month-to-Month,1,Bank Withdrawal,98.4,0.0,0,1,2169,0,7.453248960582891,8.68494411015721
1866-ZSLJM,Male,31,0,0,0,21,Offer D,1,32.89,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.5,0.0,0,0,5654,0,6.539137878367438,6.99808946266332
1867-BDVFH,Male,35,1,0,1,11,Offer D,1,9.14,1,Fiber Optic,19,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,74.35,0.0,0,1,5075,0,4.620452809519248,6.841337660112421
1867-TJHTS,Female,47,0,0,0,58,no_offer,1,22.71,1,Fiber Optic,14,1,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,79.8,0.0,0,0,5709,0,7.184007276298999,8.673347006484956
1871-MOWRM,Male,57,1,0,3,12,no_offer,1,18.26,0,Fiber Optic,18,1,0,0,1,0,1,Month-to-Month,0,Bank Withdrawal,80.85,23.72,0,1,4306,0,5.394172852191558,6.968709258319135
1872-EBWSC,Female,28,0,0,0,29,no_offer,1,21.19,0,no_internet,0,0,0,0,0,0,0,One Year,0,Mailed Check,20.35,0.0,0,0,4840,0,6.422451192446224,7.117091952516578
1875-QIVME,Female,26,1,3,1,2,Offer E,1,11.51,1,Fiber Optic,53,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,104.4,45.44,0,1,4690,1,3.1788868166518376,5.399880681957478
1877-HKBQX,Female,21,0,0,0,11,Offer D,1,1.16,0,DSL,41,1,0,0,1,0,1,One Year,1,Mailed Check,54.6,0.0,0,0,2573,0,2.6217658325051976,6.448272115061723
1891-FZYSA,Male,65,1,0,1,69,no_offer,1,16.34,1,Fiber Optic,4,0,1,0,0,1,0,Month-to-Month,1,Bank Withdrawal,89.95,6.79,110,1,6363,0,7.028609150348045,8.905826774130508
1891-QRQSA,Male,71,1,0,9,64,Offer B,1,16.33,1,Fiber Optic,10,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,111.6,0.0,0,0,4881,0,6.952843360798062,9.005174253892626
1891-UAWWU,Female,79,1,0,1,20,no_offer,1,4.77,1,Fiber Optic,17,0,0,1,0,1,1,Month-to-Month,0,Bank Withdrawal,90.8,0.0,0,1,2312,0,4.5685062016165,7.624325974485671
1894-IGFSG,Female,38,0,0,0,22,no_offer,1,18.01,0,Fiber Optic,2,0,0,0,0,1,1,Month-to-Month,0,Bank Withdrawal,89.25,0.0,0,1,3161,1,5.984490283370645,7.7428663237331845
1895-QTKDO,Female,38,0,0,0,1,no_offer,1,45.59,0,DSL,5,0,0,0,0,0,1,Month-to-Month,0,Credit Card,43.95,0.0,0,0,5684,0,3.8413859258287055,4.505791742007813
1897-OKVMW,Female,44,1,1,3,64,no_offer,1,37.0,1,DSL,19,1,1,1,1,1,1,Two Year,1,Mailed Check,90.6,0.0,0,0,5240,1,7.7702232041587855,9.010235627444699
1897-RCFUM,Female,31,1,2,1,39,no_offer,1,5.88,1,no_internet,0,0,0,0,0,0,0,One Year,1,Credit Card,24.2,0.0,0,0,3109,0,5.4394696463039205,7.043090044551755
1898-JSNDC,Female,23,0,0,0,39,Offer C,1,48.17,0,DSL,58,0,1,0,0,1,1,One Year,1,Credit Card,58.6,0.0,0,0,5662,0,7.53883022794402,8.319749062762174
1899-VXWXM,Male,55,0,0,0,48,no_offer,1,24.73,1,Fiber Optic,4,0,1,1,0,1,1,One Year,1,Credit Card,106.1,0.0,0,1,5898,1,7.080060169389437,8.74366559594548
1902-XBTFB,Male,39,0,0,0,22,Offer D,1,39.58,0,Fiber Optic,12,0,1,1,0,1,1,Month-to-Month,1,Bank Withdrawal,89.4,0.0,0,1,5438,0,6.77051415666863,7.963202552622173
1904-WAJAA,Female,23,1,3,0,24,Offer C,1,46.54,1,DSL,85,1,1,1,0,0,1,Two Year,0,Bank Withdrawal,64.35,0.0,0,0,5461,0,7.019260874899677,7.892306347438385
1905-OEILC,Female,42,0,0,0,1,Offer E,1,20.11,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.5,0.0,0,0,3107,0,3.0497468618602293,3.7040143416982065
1907-UBQFC,Male,69,0,0,0,10,no_offer,1,5.46,0,Fiber Optic,24,0,1,0,0,0,0,Month-to-Month,1,Bank Withdrawal,72.85,0.0,30,1,3189,0,4.018183201256536,6.651894818853312
1907-YLNYW,Male,47,0,0,0,8,no_offer,1,41.13,0,DSL,27,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,66.7,0.0,0,0,4490,1,5.799213859236143,6.812389097609754
1910-FMXJM,Female,59,1,0,8,36,no_offer,1,49.33,0,Fiber Optic,23,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,80.4,0.0,0,0,5544,1,7.4826142963302535,8.458404508232606
1915-IOFGU,Female,53,0,0,0,1,no_offer,1,41.39,0,Fiber Optic,3,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,70.5,0.0,0,1,4123,0,3.746912485364546,4.726413893273455
1915-OAKWD,Female,56,0,0,0,16,Offer D,1,44.05,0,no_internet,0,0,0,0,0,0,0,One Year,1,Bank Withdrawal,19.3,0.0,0,0,2870,0,6.55933191124117,6.971809307772243
1918-ZBFQJ,Female,48,0,3,0,13,no_offer,1,33.54,0,Fiber Optic,76,0,1,1,0,0,1,Month-to-Month,1,Bank Withdrawal,79.25,48.25,0,1,5142,0,6.079978960638721,7.313500347897618
1919-RTPQD,Male,42,1,1,7,7,Offer E,1,28.7,0,DSL,17,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,44.75,0.0,0,0,4699,0,5.307772525318792,6.283294256210638
1921-KYSAY,Female,36,0,0,0,41,no_offer,1,36.93,1,DSL,30,0,0,1,1,0,1,One Year,1,Bank Withdrawal,68.6,0.0,0,0,4572,1,7.323256522842982,8.387580965956118
1925-GMVBW,Female,49,0,0,0,5,no_offer,1,24.53,0,no_internet,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.55,0.0,0,0,5967,0,4.817454993967425,5.392490536565286
1925-LFCZZ,Male,71,0,0,0,55,no_offer,0,0.0,0,DSL,23,0,0,1,0,1,1,One Year,1,Bank Withdrawal,50.05,0.0,0,0,4932,0,0.0,7.917335969569298
